#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001160791.1|SAMEA4392548|GCA_029163385.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593801	GCA_029163385.1	Contig	97354	5196708	140	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392548	"2014-6501-1","ERS1303997","salmonicida"	DTU	2014	NULL	41416548	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160791.1	2021-10-25	645	DANWWB	DANWWB000000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"aadA1,blaOXA=PARTIAL,cphA,dfrA1,sul1"	"aadA1,blaOXA=PARTIAL,cphA,dfrA1,sul1"	1	"qacEdelta1"	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160792.1|SAMEA4392549|GCA_029163305.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593802	GCA_029163305.1	Contig	99323	4977871	122	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392549	"2014-7128-2","ERS1303998","salmonicida"	DTU	2014	NULL	41416488	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160792.1	2021-10-25	645	DANWVX	DANWVX000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aph(3'')-Ib=PARTIAL,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id,blaOXA=PARTIAL,cphA,dfrA14,sul2"	"aph(3'')-Ib=PARTIAL,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id,blaOXA=PARTIAL,cphA,dfrA14,sul2"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160793.1|SAMEA4392550|GCA_029163345.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593803	GCA_029163345.1	Contig	82224	5027797	129	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392550	"80-6036A/1","ERS1303999","salmonicida"	DTU	1980	NULL	41416498	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160793.1	2021-10-25	645	DANWVZ	DANWVZ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160794.1|SAMEA4392551|GCA_029163325.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593804	GCA_029163325.1	Contig	99323	5046050	108	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392551	"80-6048","ERS1304000","salmonicida"	DTU	1980	NULL	41416508	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160794.1	2021-10-25	645	DANWVY	DANWVY000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160795.1|SAMEA4392552|GCA_029163265.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593805	GCA_029163265.1	Contig	99323	5117740	114	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392552	"81-9011-3/3","ERS1304001","salmonicida"	DTU	1981	NULL	41416438	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160795.1	2021-10-25	645	DANWVW	DANWVW000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160796.1|SAMEA4392553|GCA_029163225.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593806	GCA_029163225.1	Contig	99323	5137048	129	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392553	"81-9016-3","ERS1304002","salmonicida"	DTU	1981	NULL	41416398	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160796.1	2021-10-25	645	DANWVV	DANWVV000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160797.1|SAMEA4392554|GCA_029163245.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593807	GCA_029163245.1	Contig	110329	5072947	115	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392554	"81-9024-5","ERS1304003","salmonicida"	DTU	1981	NULL	41416408	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160797.1	2021-10-25	645	DANWVU	DANWVU000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160798.1|SAMEA4392555|GCA_029163185.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593808	GCA_029163185.1	Contig	80360	5105102	144	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392555	"81-9037-5","ERS1304004","salmonicida"	DTU	1981	NULL	41416348	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160798.1	2021-10-25	645	DANWVR	DANWVR000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160799.1|SAMEA4392556|GCA_029163145.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593809	GCA_029163145.1	Contig	88818	5098678	137	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392556	"820613-1/1","ERS1304005","salmonicida"	DTU	1982	NULL	41416308	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160799.1	2021-10-25	645	DANWVS	DANWVS000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160800.1|SAMEA4392557|GCA_029163205.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593810	GCA_029163205.1	Contig	99323	4985880	115	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392557	"820615-1/2","ERS1304006","salmonicida"	DTU	1982	NULL	41416388	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160800.1	2021-10-25	645	DANWVQ	DANWVQ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160801.1|SAMEA4392558|GCA_029163165.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593811	GCA_029163165.1	Contig	100775	5051461	124	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392558	"820629-1/3","ERS1304007","salmonicida"	DTU	1982	NULL	41416328	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160801.1	2021-10-25	645	DANWVT	DANWVT000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160802.1|SAMEA4392559|GCA_029163285.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593812	GCA_029163285.1	Contig	97354	5138588	131	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392559	"820812-1/3","ERS1304008","salmonicida"	DTU	1982	NULL	41416448	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160802.1	2021-10-25	645	DANWVP	DANWVP000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"aadA2,blaOXA=PARTIAL,cphA,sul1"	"aadA2,blaOXA=PARTIAL,cphA,sul1"	1	"qacE"	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160803.1|SAMEA4392560|GCA_029163125.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593813	GCA_029163125.1	Contig	111616	5106502	121	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392560	"830519-1/7","ERS1304009","salmonicida"	DTU	1983	NULL	41416288	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160803.1	2021-10-25	645	DANWVO	DANWVO000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160804.1|SAMEA4392561|GCA_029163105.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593814	GCA_029163105.1	Contig	99323	5014067	117	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392561	"830809-4/1","ERS1304010","salmonicida"	DTU	1983	NULL	41416268	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160804.1	2021-10-25	645	DANWVN	DANWVN000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160805.1|SAMEA4392562|GCA_029163085.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593815	GCA_029163085.1	Contig	99323	5003374	110	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392562	"830809-5/1","ERS1304011","salmonicida"	DTU	1983	NULL	41416248	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160805.1	2021-10-25	645	DANWVM	DANWVM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160806.1|SAMEA4392563|GCA_029163045.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593816	GCA_029163045.1	Contig	97354	5090357	128	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392563	"830823-2/3","ERS1304012","salmonicida"	DTU	1983	NULL	41416218	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160806.1	2021-10-25	645	DANWVL	DANWVL000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160807.1|SAMEA4392564|GCA_029163065.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593817	GCA_029163065.1	Contig	102892	5102910	130	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392564	"840523-2/5","ERS1304013","salmonicida"	DTU	1984	NULL	41416228	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160807.1	2021-10-25	645	DANWVK	DANWVK000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160808.1|SAMEA4392565|GCA_029162765.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593818	GCA_029162765.1	Contig	102892	5032711	110	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392565	"840529-3/1","ERS1304014","salmonicida"	DTU	1984	NULL	41415928	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160808.1	2021-10-25	645	DANWUW	DANWUW000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160809.1|SAMEA4392566|GCA_029162745.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593819	GCA_029162745.1	Contig	102892	5101631	121	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392566	"840619-2/1","ERS1304015","salmonicida"	DTU	1984	NULL	41415908	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160809.1	2021-10-25	645	DANWUV	DANWUV000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160810.1|SAMEA4392567|GCA_029162725.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593820	GCA_029162725.1	Contig	99323	4992943	120	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392567	"850920-1/2","ERS1304016","salmonicida"	DTU	1985	NULL	41415888	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160810.1	2021-10-25	645	DANWUS	DANWUS000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160811.1|SAMEA4392568|GCA_029162705.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593821	GCA_029162705.1	Contig	97354	5118649	143	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392568	"860709-2/1","ERS1304017","salmonicida"	DTU	1986	NULL	41415868	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160811.1	2021-10-25	645	DANWUU	DANWUU000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160812.1|SAMEA4392569|GCA_029162685.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593822	GCA_029162685.1	Contig	102892	4927322	124	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392569	"860815-1/2","ERS1304018","salmonicida"	DTU	1986	NULL	41415848	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160812.1	2021-10-25	645	DANWUT	DANWUT000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160813.1|SAMEA4392570|GCA_029162665.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593823	GCA_029162665.1	Contig	88818	5133721	160	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392570	"860815-3/1","ERS1304019","salmonicida"	DTU	1986	NULL	41415838	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160813.1	2021-10-25	645	DANWUR	DANWUR000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160814.1|SAMEA4392571|GCA_029162645.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593824	GCA_029162645.1	Contig	102892	5100575	121	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392571	"870615-1/2","ERS1304020","salmonicida"	DTU	1987	NULL	41415808	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160814.1	2021-10-25	645	DANWUQ	DANWUQ000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.36	2022-08-09.1	NUCLEOTIDE	1
PDT001160815.1|SAMEA4392572|GCA_029162625.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593825	GCA_029162625.1	Contig	111568	5117554	141	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392572	"870708-1/4","ERS1304021","salmonicida"	DTU	1987	NULL	41415788	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160815.1	2021-10-25	645	DANWUP	DANWUP000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160816.1|SAMEA4392573|GCA_029162605.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593826	GCA_029162605.1	Contig	99323	4994741	146	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392573	"870721-1/3a","ERS1304022","salmonicida"	DTU	1987	NULL	41415768	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160816.1	2021-10-25	645	DANWUO	DANWUO000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
PDT001160817.1|SAMEA4392574|GCA_029162585.1|Aeromonas salmonicida||salmonicida|Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR1593827	GCA_029162585.1	Contig	99323	5076661	117	SKESA v. 2.2	Generic	PRJEB15222	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	SAMEA4392574	"880711-1/1","ERS1304023","salmonicida"	DTU	1988	NULL	41415748	Denmark	Oncorhynchus mykiss	NULL	NULL	NULL	NULL	NULL	NULL	Aeromonas salmonicida	NULL	NULL	645	CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS	2017-03-03	salmonicida	NULL	NULL	PDT001160817.1	2021-10-25	645	DANWUM	DANWUM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaOXA=PARTIAL,cphA"	"blaOXA=PARTIAL,cphA"	0	NULL	0	NULL	3.10.16	2021-09-30.1	NUCLEOTIDE	1
